Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
Arab World,ARB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,339.580122579259,2016.0
Arab World,ARB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1014.5592220972001,2016.0
Arab World,ARB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.41347319289088,2017.0
Arab World,ARB,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,12.5359728836622,2019.0
Arab World,ARB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,199.311244027919,2016.0
Arab World,ARB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.62452358185493,2014.0
Arab World,ARB,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,86.24604164297389,2018.0
Arab World,ARB,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,86.26880380087151,2018.0
Arab World,ARB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84.8386698893194,2018.0
Arab World,ARB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.4933662533549,2017.0
Arab World,ARB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.9212501154086,2017.0
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.62252632766871,2017.0
Arab World,ARB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,111.94369572724301,2017.0
Arab World,ARB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,158.506998763172,2017.0
Arab World,ARB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.4776726175944,2018.0
Arab World,ARB,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,24.061922254356602,2018.0
Arab World,ARB,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,28.778242252677302,2018.0
Arab World,ARB,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,16.7293049322987,2018.0
Arab World,ARB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,34.9929372833126,2018.0
Arab World,ARB,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.397831107070004,2018.0
Arab World,ARB,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37.4303592058714,2018.0
Arab World,ARB,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,70.1717347207878,2017.0
Arab World,ARB,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,60.5728952718586,2017.0
Arab World,ARB,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,2.1167409339772,2016.0
Arab World,ARB,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,39.469879522469704,2016.0
